molecule_name,pEC50
CNP0099849,4.996374143
CNP0010454,4.996374392
CNP0424400,4.996374479
CNP0243140,4.996383882
CNP0083541,4.996404584
CNP0193847,4.996404584
CNP0208296,4.996404584
CNP0229321,4.996404584
CNP0285239,4.996404584
CNP0330796,4.996404584
CNP0083543,4.996404584
CNP0318785,4.9964518
CNP0232972,4.996458285
CNP0248044,4.996458285
CNP0184071,4.99646191
CNP0190615,4.99646191
CNP0269189,4.99646191
CNP0311154,4.99646191
CNP0323936,4.99646191
CNP0434633,4.996472145
CNP0078946,4.996490666
CNP0209227,4.996490666
CNP0268222,4.996490666
CNP0313778,4.996490666
CNP0078946,4.996490666
CNP0207706,4.996500353
CNP0264739,4.996506322
CNP0431553,4.996510671
CNP0219331,4.996525977
CNP0213749,4.996546174
CNP0322329,4.996631881
CNP0265026,4.996673965
CNP0263418,4.996675789
CNP0181769,4.996693197
CNP0224980,4.996766528
CNP0238473,4.996766528
CNP0242618,4.996771223
CNP0298281,4.996771223
CNP0346003,4.996771223
CNP0365998,4.996771223
CNP0401863,4.996771223
CNP0440807,4.996791522
CNP0464976,4.996791522
CNP0474926,4.996791522
CNP0251104,4.996858641
CNP0291388,4.996909195
CNP0390824,4.996909195
CNP0085098,4.996920512
CNP0296666,4.996920512
CNP0085099,4.996920512
CNP0309426,4.996954456
CNP0206025,4.996993273
CNP0206972,4.996993273
CNP0241069,4.996993273
CNP0252198,4.996993273
CNP0446044,4.996994275
CNP0246669,4.99699985
CNP0185963,4.997012637
CNP0207640,4.997019842
CNP0212608,4.997019842
CNP0229305,4.997019842
CNP0284601,4.997019842
CNP0286126,4.997019842
CNP0289440,4.997019842
CNP0313732,4.997019842
CNP0320173,4.997019842
CNP0324794,4.997019842
CNP0416228,4.997019842
CNP0362254,4.997072313
CNP0254506,4.997124894
CNP0333212,4.997160944
CNP0290597,4.997161936
CNP0342462,4.997161936
CNP0419426,4.997161936
CNP0326970,4.997193452
CNP0298689,4.997196885
CNP0218340,4.997234659
CNP0078128,4.997244857
CNP0078130,4.997244857
CNP0353424,4.997341125
CNP0355658,4.997361608
CNP0237201,4.997367344
CNP0215468,4.997368057
CNP0399585,4.99737286
CNP0196619,4.997391698
CNP0329386,4.997418679
CNP0224721,4.997423726
CNP0266358,4.997423726
CNP0328760,4.997423726
CNP0370070,4.997423726
CNP0217588,4.997428303
CNP0292921,4.997428303
CNP0388717,4.997524491
CNP0395929,4.997540224
CNP0223170,4.997640322
CNP0103217,4.997645739
CNP0321736,4.997645739
CNP0364454,4.997668679
CNP0030366,4.997673521
CNP0298463,4.997719755
CNP0271379,4.997728638
CNP0221176,4.997753094
CNP0362111,4.997753094
CNP0216806,4.997755586
CNP0223136,4.997756261
CNP0030073,4.997809165
CNP0266795,4.99781588
CNP0377798,4.997858381
CNP0083809,4.997896153
CNP0083808,4.997896153
CNP0222738,4.997944947
CNP0251365,4.997964031
CNP0414719,4.997973948
CNP0313549,4.99802815
CNP0215744,4.998031307
CNP0028908,4.998035633
CNP0365459,4.998038134
CNP0256072,4.998094024
CNP0207226,4.998115104
CNP0217746,4.998155733
CNP0260652,4.998155733
CNP0298379,4.998155733
CNP0382936,4.998174742
CNP0248298,4.998181581
CNP0340933,4.998289334
CNP0003019,4.998319513
CNP0326436,4.998340826
CNP0247602,4.998375063
CNP0378886,4.998390504
CNP0305659,4.998400037
CNP0363585,4.998421795
CNP0192756,4.998446529
CNP0246419,4.998446529
CNP0318095,4.998446529
CNP0349980,4.998446529
CNP0357962,4.998446529
CNP0256341,4.998454521
CNP0272632,4.998463117
CNP0213032,4.998480011
CNP0002653,4.998513404
CNP0446063,4.998570331
CNP0192458,4.998582561
CNP0379988,4.998628981
CNP0296800,4.998687528
CNP0394709,4.998721319
CNP0193895,4.998732095
CNP0324938,4.998786426
CNP0246798,4.99882401
CNP0318708,4.998832257
CNP0241243,4.998848686
CNP0314978,4.998851574
CNP0330091,4.998871132
CNP0197628,4.998888148
CNP0392784,4.998888148
CNP0189485,4.998891672
CNP0228975,4.998891672
CNP0266509,4.998891672
CNP0316880,4.998891672
CNP0322544,4.998891672
CNP0405938,4.998891672
CNP0356833,4.998971178
CNP0334552,4.999025813
CNP0256906,4.999029939
CNP0227671,4.999038867
CNP0237198,4.999038867
CNP0215389,4.999066887
CNP0281224,4.999133325
CNP0314424,4.999134191
CNP0297563,4.999222376
CNP0387175,4.999309273
CNP0220275,4.999327776
CNP0295207,4.999341098
CNP0102226,4.999351552
CNP0286893,4.999355019
CNP0326088,4.999372295
CNP0379031,4.999379111
CNP0241842,4.999379161
CNP0430258,4.999615319
CNP0291486,4.999622153
CNP0210902,4.999652258
CNP0258703,4.99965366
CNP0320339,4.99965366
CNP0378709,4.99965366
CNP0391483,4.99965366
CNP0303064,4.999673654
CNP0259179,4.999723173
CNP0235683,4.999807809
CNP0231251,4.999822071
CNP0274215,4.999822071
CNP0266958,4.999861098
CNP0370625,4.999861098
CNP0232468,4.999861826
CNP0189172,4.999877237
CNP0475480,4.999882241
CNP0323658,4.999903605
CNP0092604,4.99990467
CNP0093740,4.99990467
CNP0283599,4.99990467
CNP0365952,4.99990467
CNP0216431,4.999939202
CNP0267104,4.999939202
CNP0350384,4.999944747
CNP0215444,4.999954995
CNP0336024,4.999987072
